user_id,parent_asin,datetime,rating,title,text,session_interaction_count,time_delta_seconds,is_returned
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B07JQ6CN3H,47:32.9,5,Protects the face when the sun is high!,"This is a great hat - very floppy and easy to travel with - scrunch it up in the suitcase, and it just pops back in shape.  I prefer it without the bow - the black rim is enough trim.  It’s best when the sun is high and you’re getting it from all sides, as this hat protects the face really well.  We’ll be working out in our lavender fields in a couple months, and this will be the hat of choice.  Important to have a wardrobe of hats for all occasions.",3,25829879.87,0
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B07QKVQMGV,07:13.7,5,Cool and flirty!,"What do you wear for the BBQ when the weather’s hot?  A nice, loose, comfortable jumpsuit like this one.  Very cool fabric, lots of flowy , flirty pants legs - just very comfortable and cool!  The polka dots are small - white on navy blue - very perky and attractive. Can be dressed up or down with jewelry - a great alternative for your wardrobe!",4,4511980.751,0
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B07PXB1N6F,53:44.2,5,"Good colors, non-slip - perfect!","Nobody likes their socks to show these days, so these really fill the bill.  They’re also really good at staying on - no blisters with these socks.  Like the range of colors, too.",5,1971990.504,0
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B07QYDT6NP,08:04.8,5,Comfortable to wear!,"This was a “borrow” that turned into a gift!  Showing this to a daughter who tried it on, it became apparent that the fit was perfect and that it was just the thing for backyard BBQs and other parties.  So, because it looked better on her than on me, it is hers!  She reports that it is a hit whenever she wears it - comfortable and easy to wash and dry.  It is rare that Grandma has anything a daughter wants - so we can say that this is a multi-generational success!",6,1905260.672,0
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B07SKSX25T,44:14.7,5,Great for reading - wherever!,"I love to read outside, so sunglasses plus reading glasses are necessary.  It’s been difficult to find that combination in 3.0, but here they are.  They’re lightweight and let the breezes blow through - and make outside reading a pleasure.  Great for the beach!  The style is good, too - I get compliments!",7,2838969.885,0
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B07X8SDFC5,50:02.4,5,Just because it’s winter...,"Just because it’s winter, cold and snowy, everybody doesn’t have to dress like a skier. Lots of ski hats around, but not many stylish but warm ones available.  This looks cute on everyone and keeps the head warm, too,",8,11171147.69,0
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B07YCJ79QV,34:24.1,3,Disappointing..,"The opals looked fine, but the gold-plated stud looked very cheap.  I wore them once, and my earlobes didn’t like them, which made me wonder if they really were gold-plated.  I can wear gold only - everything else infects my earlobes, so these have been put aside.  I wish the settings looked like quality, as the opals look good.",9,499461.647,0
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B07Z3F68RL,47:13.6,5,Very pretty!,Great gift idea for the graduate - or for holiday gifting.  This looks like real quality - will get a lot of attention and raves because it is so different.  Looks like a fine jewel pendant - should be a good gift for young adults through seniors.,10,4369.567,0
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B07WNNLLFB,29:18.4,5,Comfortable!,My grandson tells me that these are cool and comfortable.  We know that they wash and dry easily with no shrinkage.  The price was good for a five pack.,11,2524.742,0
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B07VJ4GGJ5,04:38.3,5,Bamboo sunglasses?  Wow!,"I ordered these out of curiosity, but after seeing and feeling them, they may be my favorites!  They’re very light-weight, which is a real kindness to my nose - and they’re also just the right amount of tint.  They look great, too - and folks don’t realize that they’re “wood” until you tell them!  The more I wear them, the more I like them - they’re well-made and come in a great little box - which make them great for gifting!  Very happy with my bamboo glasses!",12,336919.956,0
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B06XXLDL3L,31:38.0,5,A perfect gift!,"These are beautiful earrings - they gleam and glitter when they catch the light, are very swingy, and garner lots of attention.  The  green stone looks like a huge, fine emerald and the gold-plated earring itself looks like find quality.  Anyone who loves to get dressed up will love these!  Perfect gift for a granddaughter!",13,1214819.682,0
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B07RBKPWMT,50:24.0,5,"Nice, strong umbrella...","We have the base, so were able to set this up right away.  Unfortunately, we’ve had so much wind lately that we’ve had to store it in a safe place, as the wind damaged our previous umbrella beyond repair.  However, we know that this operates smoothly and the lights work great, so we’re all set for a warm, sunny day with a gentle breeze!  Great umbrella.",14,861526.046,0
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B07YB6YY2G,24:34.1,5,Cute little “black dress”,"This is perfect for my granddaughter who works in marketing and goes to company parties for clients all the time.  She looks great in it, as the tie-front detail gives her curves where none exist!  Easy care polyester and added spandex for comfort.  The lower hem gives it a more professional look for those parties.  Good choice!",15,2849650.014,0
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B081Q5GTTS,03:09.0,5,Great for the beach,"My granddaughter reports that this is her favorite bikini - very comfortable, fits great and looks great, too. She doesn’t like string ties, so this gives her the kind of assurance she wants when wearing it.  Looks great with cover-ups - she wears a sarong skirt with the top and looks fantastic.  Very happy with this swimsuit!",16,2936314.895,0
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B081SSVZ5M,08:25.3,5,Nice and comfy!,"Wear it off one shoulder or not - nice, wide neckline, perfect for jewelry.  Waffle-knit give it interesting texture for a casual sweater.  Great basic, black sweater that goes with everything - looks great with jeans.  Good choice!",17,316.336,0
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B07RTG7XZH,08:56.6,5,They’ve thought of everything...,"Great-looking leather wallet that has a place for everything...plenty of room for cards, cash, change, etc.  one thoughtful touch - the clasp has two settings - one for a slim wallet and one when it’s packed!  Good choice!",18,680431.307,0
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B07X3DMY7Z,19:15.8,5,Not just for men!,"Hard to find a lightweight sweatshirt for women - but here’s one that is equivalent to a women’s XL and fits very comfortably.  Perfect for around the fire on cool summer nights.  The French terry washes and dries great, and keeps it’s shape.  Good choice.",19,2434219.221,0
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B07X1V55NW,06:57.6,5,Good for yoga..,"Racer-back good for flexibility - this may be wool, but is very lightweight and keeps its shape a lot better than cotton.  Washes and dries well - looks good with jeans, too.  Very comfortable.  Good choice.",20,2069261.809,0
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B089NZRP7C,29:44.9,5,Soft and comfortable!,"Nice and roomy - very soft and “slouchy” - great for lounging.  The colors are a little different, but the top looks good with beige pants.  It’s the kind of top you can spend all day in - it’ll look great and you’ll be super comfortable!  Probably an all-year-around top, too - swingy and cool in the summer, and great under a sweater in the winter.  Good choice!",21,5358167.312,0
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B089QVLB5C,05:24.2,5,Showy cocktail ring,"Perfect for those who love gold jewelry and like to wear multiple rings.  This ring does make a statement - it’s an unusual design, and will get attention and comments.  It fits a number of different fingers.  Great for those special occasions.  Good choice!",22,3015339.214,0
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B08BFQ7ZH8,59:34.2,5,A necessity for fall/winter...,"We sit around the firepit a lot in the fall  and this poncho will be the perfect warmth for that.  Good coverage, as it is ample size.  The gray and black will look good over most everything.  Very pleased with this nice, warm poncho!  It’s well made and a cozy wrap.",23,345250.012,0
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B08FY1QPKJ,51:40.2,5,Great glasses!,"Great for reading everything on the computer - they block the glare and function just like regular reading glasses.  The price is right, too, for these well-made glasses.  They’re  comfortable to wear.  Fairly lightweight - they’re great for recreational reading as well.  Good choice!",24,791526.071,0
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B08GKP9ZT4,33:39.4,5,Great set!,"The beanie and gloves are great!  We particular love the neck warmer that can be pulled up to be a mask when needed.  The yarn is very soft, and washes and dries easily.  We used the dryer on low.  The set is well-made and looks good on.  Nice and warm, as well.  Good choice!",25,2324519.196,0
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B08B83DSYR,50:59.8,5,Quality Y-shirt,Looks great on - with jeans or with dress pants under a blazer.  My grandson likes the pockets - great when he’s working in the garden.  This shirt really washes and dries well - no shrinkage.  Very soft and comfortable to wear.  Good choice.,26,2945840.323,0
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B08KZRZCLH,01:41.3,5,Really cute!,Sherpa is thick enough to keep you nice and warm!  Zips up for a good fit and high collar.  Easy care - washable.  Looks cute with jeans and leggings. Perfect gift for teenagers on up.  Great choice!,27,335441.592,0
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B08TWNNHDG,23:09.6,5,The perfect sunglasses?,"Always looking for the perfect style and the comfortable fit - and I think I’ve found it!  Yes, the style is retro, but it really all depends on the shape and my face, doesn’t it!  I really like them, and I get compliments, so these glasses are a great choice!",28,11755288.3,0
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B08S3P7MDK,16:37.5,5,Very cute!,"Very cute and comfortable, too.  Nice, soft fabric for good sleeping.  Easy care washing and drying - and no shrinkage.  Perfect for spring and summer.  Good choice!",29,1986807.897,0
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B08SLY4BVQ,28:44.7,5,My new favorite jammies,"In the summer I always switch to shorts.  I love these because they are baggy, soft and keep me nice and cool when I sleep.  Love the tie dye pattern and the color too.  Highly recommend these!",30,1102327.163,0
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B08ZS4Z1TJ,14:23.8,5,My new favorite!,These are my new favorite sunglasses and I don’t think they are nerdy at all!  Love the polarized lens and the simple design and look.  I am getting lots of compliments on these too!,31,5183139.05,0
AG5FGCIM6PBJX3JNDRKQMITZTIMA,B08YZ8QXP2,24:22.2,5,Very shiny!,"Gold chainlink dangling earrings are just the right size - large enough to give your outfit some pizazz, yet not as overpowering as many hoops.  Especially shiny and as they dangle, the shine increases.  For those who love gold jewelry, these are an essential addition to their collections.  Easy to put on - and secure.  These would make a great gift, too!",32,378598.405,0
